District,District Name,Discipline School,Discipline School Name,Discipline Code,Discipline Description,White,Black or African American,Hispanic/Latino,Asian,Native Hawaiian or Other Pacific Islander,American Indian or Alaska Native,Two or More Races,Female,Male,Total
50,PALM BEACH,3046,SOUTH AREA SECONDARY INTENSIVE TRANSITION PROGRAM,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3101,CROSSROADS ACADEMY,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3101,CROSSROADS ACADEMY,O,Suspension Out-of-School,0,17,2,0,0,0,0,4,15,19
50,PALM BEACH,3101,CROSSROADS ACADEMY,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3251,WEST BOCA RATON HIGH SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3251,WEST BOCA RATON HIGH SCHOOL,O,Suspension Out-of-School,32,4,34,3,0,3,3,20,59,79
50,PALM BEACH,3261,DIAMOND VIEW ELEMENTARY SCHOOL,I,Suspension In-School,1,5,4,0,0,0,0,2,8,10
50,PALM BEACH,3261,DIAMOND VIEW ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3341,EQUESTRIAN TRAILS ELEMENTARY,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3341,EQUESTRIAN TRAILS ELEMENTARY,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3345,GULFSTREAM L.I.F.E. ACADEMY,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3351,GRASSY WATERS ELEMENTARY SCHOOL,I,Suspension In-School,2,10,0,0,0,0,1,1,12,13
50,PALM BEACH,3351,GRASSY WATERS ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3351,GRASSY WATERS ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3355,RIVIERA BEACH PREPARATORY & ACHIEVEMENT ACADEMY,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3355,RIVIERA BEACH PREPARATORY & ACHIEVEMENT ACADEMY,O,Suspension Out-of-School,0,16,1,0,0,0,0,10,7,17
50,PALM BEACH,3355,RIVIERA BEACH PREPARATORY & ACHIEVEMENT ACADEMY,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3361,ELBRIDGE GALE ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3361,ELBRIDGE GALE ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3371,EMERALD COVE MIDDLE SCHOOL,I,Suspension In-School,27,36,31,2,0,0,7,27,76,103
50,PALM BEACH,3371,EMERALD COVE MIDDLE SCHOOL,O,Suspension Out-of-School,20,22,16,2,0,0,4,15,49,64
50,PALM BEACH,3381,IMAGINE SCHOOLS CHANCELLOR CAMPUS,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3381,IMAGINE SCHOOLS CHANCELLOR CAMPUS,O,Suspension Out-of-School,5,10,4,0,0,0,0,5,14,19
50,PALM BEACH,3381,IMAGINE SCHOOLS CHANCELLOR CAMPUS,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3382,"GLADES ACADEMY, INC",O,Suspension Out-of-School,0,9,2,0,0,0,0,3,8,11
50,PALM BEACH,3385,BRIGHT FUTURES ACADEMY,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3385,BRIGHT FUTURES ACADEMY,O,Suspension Out-of-School,19,28,6,0,0,0,2,20,35,55
50,PALM BEACH,3386,TOUSSAINT L'OUVERTURE HIGH,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3394,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3394,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3395,JFK MEDICAL CENTER CHARTER SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3395,JFK MEDICAL CENTER CHARTER SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3396,G-STAR SCHOOL OF THE ARTS,O,Suspension Out-of-School,14,8,13,0,0,0,1,17,19,36
50,PALM BEACH,3398,EVERGLADES PREPARATORY ACADEMY,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3398,EVERGLADES PREPARATORY ACADEMY,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3398,EVERGLADES PREPARATORY ACADEMY,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3400,BELIEVERS ACADEMY,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3400,BELIEVERS ACADEMY,O,Suspension Out-of-School,3,12,4,0,0,0,2,4,17,21
50,PALM BEACH,3400,BELIEVERS ACADEMY,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3401,QUANTUM HIGH SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3421,WORTHINGTON HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3431,RENAISSANCE CHARTER SCHOOL AT WEST PALM BEACH,O,Suspension Out-of-School,4,84,11,1,0,1,3,27,77,104
50,PALM BEACH,3431,RENAISSANCE CHARTER SCHOOL AT WEST PALM BEACH,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3431,RENAISSANCE CHARTER SCHOOL AT WEST PALM BEACH,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3441,SOUTH TECH PREPARATORY ACADEMY,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3441,SOUTH TECH PREPARATORY ACADEMY,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3441,SOUTH TECH PREPARATORY ACADEMY,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3443,RIVIERA BEACH MARITIME ACADEMY,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3443,RIVIERA BEACH MARITIME ACADEMY,O,Suspension Out-of-School,7,4,1,0,0,0,0,8,4,12
50,PALM BEACH,3443,RIVIERA BEACH MARITIME ACADEMY,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3861,SEMINOLE RIDGE COMMUNITY HIGH SCHOOL,I,Suspension In-School,135,45,74,1,0,2,8,85,180,265
50,PALM BEACH,3861,SEMINOLE RIDGE COMMUNITY HIGH SCHOOL,O,Suspension Out-of-School,80,41,35,1,0,2,4,31,132,163
50,PALM BEACH,3861,SEMINOLE RIDGE COMMUNITY HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3861,SEMINOLE RIDGE COMMUNITY HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3924,PALM BEACH MARITIME ACADEMY HIGH SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3924,PALM BEACH MARITIME ACADEMY HIGH SCHOOL,O,Suspension Out-of-School,2,7,3,1,0,1,1,5,10,15
50,PALM BEACH,3924,PALM BEACH MARITIME ACADEMY HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3941,BEN GAMLA-PALM BEACH,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3941,BEN GAMLA-PALM BEACH,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,3971,MAVERICKS HIGH SCHOOL AT PALM SPRINGS,O,Suspension Out-of-School,0,12,7,0,0,0,0,3,16,19
50,PALM BEACH,4000,RENAISSANCE CHARTER SCHOOL AT PALMS WEST,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,4000,RENAISSANCE CHARTER SCHOOL AT PALMS WEST,O,Suspension Out-of-School,6,14,5,0,1,0,1,11,16,27
50,PALM BEACH,4001,RENAISSANCE CHARTER SCHOOL AT WELLINGTON,O,Suspension Out-of-School,4,4,2,0,0,0,1,0,11,11
50,PALM BEACH,4002,RENAISSANCE CHARTER SCHOOL AT SUMMIT,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,4002,RENAISSANCE CHARTER SCHOOL AT SUMMIT,O,Suspension Out-of-School,8,28,23,0,0,0,0,21,38,59
50,PALM BEACH,4012,SOMERSET ACADEMY CANYONS MIDDLE SCHOOL,I,Suspension In-School,23,18,14,3,0,0,2,14,46,60
50,PALM BEACH,4012,SOMERSET ACADEMY CANYONS MIDDLE SCHOOL,O,Suspension Out-of-School,7,8,4,1,0,0,1,2,19,21
50,PALM BEACH,4013,SOMERSET ACADEMY CANYONS HIGH SCHOOL,I,Suspension In-School,17,12,14,0,0,0,2,20,25,45
50,PALM BEACH,4013,SOMERSET ACADEMY CANYONS HIGH SCHOOL,O,Suspension Out-of-School,13,9,13,0,0,0,2,10,27,37
50,PALM BEACH,4020,FRANKLIN ACADEMY CHARTER SCHOOL B,I,Suspension In-School,19,21,12,1,0,0,4,12,45,57
50,PALM BEACH,4020,FRANKLIN ACADEMY CHARTER SCHOOL B,O,Suspension Out-of-School,34,29,22,1,0,0,8,14,80,94
50,PALM BEACH,4020,FRANKLIN ACADEMY CHARTER SCHOOL B,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,4021,FRANKLIN ACADEMY CHARTER C,O,Suspension Out-of-School,5,6,6,0,0,1,0,2,16,18
50,PALM BEACH,4050,RENAISSANCE CHARTER SCHOOL AT CYPRESS,O,Suspension Out-of-School,11,56,11,0,0,0,3,20,61,81
50,PALM BEACH,4051,RENAISSANCE CHARTER SCHOOL AT CENTRAL PALM,O,Suspension Out-of-School,14,89,31,1,1,0,1,39,98,137
50,PALM BEACH,4061,FRANKLIN ACADEMY CHARTER D,O,Suspension Out-of-School,11,2,7,0,0,0,0,1,19,20
50,PALM BEACH,4072,EAGLE ARTS ACADEMY,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,4072,EAGLE ARTS ACADEMY,O,Suspension Out-of-School,6,4,8,0,0,0,0,2,16,18
50,PALM BEACH,4072,EAGLE ARTS ACADEMY,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,4080,UNIVERSITY PREPARATORY ACADEMY PALM BEACH,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,4081,FLORIDA FUTURES ACADEMY NORTH CAMPUS,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH,4101,CATAPULT ACADEMY,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0021,RODNEY B. COX ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0021,RODNEY B. COX ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0031,PASCO HIGH SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0031,PASCO HIGH SCHOOL,O,Suspension Out-of-School,72,60,76,0,0,0,7,87,128,215
51,PASCO,0031,PASCO HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0032,TRINITY ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0032,TRINITY ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0057,SEVEN SPRINGS MIDDLE SCHOOL,I,Suspension In-School,33,7,13,0,0,0,4,21,36,57
51,PASCO,0057,SEVEN SPRINGS MIDDLE SCHOOL,O,Suspension Out-of-School,47,10,11,1,0,1,4,17,57,74
51,PASCO,0059,DENHAM OAKS ELEMENTARY SCHOOL,I,Suspension In-School,9,0,3,0,0,0,0,0,12,12
51,PASCO,0059,DENHAM OAKS ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0060,"CHESTER W. TAYLOR, JR. ELEMENTARY SCHOOL",I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0060,"CHESTER W. TAYLOR, JR. ELEMENTARY SCHOOL",O,Suspension Out-of-School,11,1,1,0,0,0,1,3,11,14
51,PASCO,0060,"CHESTER W. TAYLOR, JR. ELEMENTARY SCHOOL",S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0061,PASCO ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0061,PASCO ELEMENTARY SCHOOL,O,Suspension Out-of-School,12,4,3,0,0,0,1,4,16,20
51,PASCO,0063,WESLEY CHAPEL HIGH SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0063,WESLEY CHAPEL HIGH SCHOOL,O,Suspension Out-of-School,33,35,31,2,1,0,1,31,72,103
51,PASCO,0063,WESLEY CHAPEL HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0065,JAMES M. MARLOWE ELEMENTARY SCHOOL,I,Suspension In-School,11,0,1,0,0,0,1,2,11,13
51,PASCO,0065,JAMES M. MARLOWE ELEMENTARY SCHOOL,O,Suspension Out-of-School,9,2,3,0,0,0,4,1,17,18
51,PASCO,0065,JAMES M. MARLOWE ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0069,CHASCO MIDDLE SCHOOL,I,Suspension In-School,73,17,41,1,0,1,8,46,95,141
51,PASCO,0069,CHASCO MIDDLE SCHOOL,O,Suspension Out-of-School,66,26,38,0,0,2,11,54,89,143
51,PASCO,0069,CHASCO MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0070,CHASCO ELEMENTARY SCHOOL,I,Suspension In-School,9,1,3,0,0,0,3,3,13,16
51,PASCO,0070,CHASCO ELEMENTARY SCHOOL,O,Suspension Out-of-School,25,2,2,0,0,0,4,5,28,33
51,PASCO,0071,PASCO MIDDLE SCHOOL,I,Suspension In-School,51,35,71,1,0,0,3,62,99,161
51,PASCO,0071,PASCO MIDDLE SCHOOL,O,Suspension Out-of-School,32,21,52,0,0,0,3,42,66,108
51,PASCO,0071,PASCO MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0072,SUNRAY ELEMENTARY SCHOOL,I,Suspension In-School,7,1,3,0,0,0,0,1,10,11
51,PASCO,0072,SUNRAY ELEMENTARY SCHOOL,O,Suspension Out-of-School,12,2,3,0,0,0,1,2,16,18
51,PASCO,0072,SUNRAY ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0073,JAMES W. MITCHELL HIGH SCHOOL,I,Suspension In-School,11,3,2,0,0,0,0,4,12,16
51,PASCO,0073,JAMES W. MITCHELL HIGH SCHOOL,O,Suspension Out-of-School,76,8,19,1,0,0,10,45,69,114
51,PASCO,0073,JAMES W. MITCHELL HIGH SCHOOL,S,Other SES IR Defined,14,0,3,0,0,0,1,2,16,18
51,PASCO,0074,CENTENNIAL MIDDLE SCHOOL,I,Suspension In-School,67,14,25,0,0,0,4,21,89,110
51,PASCO,0074,CENTENNIAL MIDDLE SCHOOL,O,Suspension Out-of-School,47,19,29,0,0,0,2,23,74,97
51,PASCO,0074,CENTENNIAL MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
51,PASCO,0074,CENTENNIAL MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0082,OAKSTEAD ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0083,GULF HIGHLANDS ELEMENTARY SCHOOL,I,Suspension In-School,16,3,6,0,0,0,0,10,15,25
51,PASCO,0083,GULF HIGHLANDS ELEMENTARY SCHOOL,O,Suspension Out-of-School,13,4,6,1,0,0,0,8,16,24
51,PASCO,0084,DOUBLE BRANCH ELEMENTARY SCHOOL,I,Suspension In-School,8,2,4,0,1,0,0,3,12,15
51,PASCO,0084,DOUBLE BRANCH ELEMENTARY SCHOOL,O,Suspension Out-of-School,6,2,5,0,0,0,0,1,12,13
51,PASCO,0085,TRINITY OAKS ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0085,TRINITY OAKS ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0086,DR. JOHN LONG MIDDLE SCHOOL,I,Suspension In-School,71,34,39,7,0,2,9,47,115,162
51,PASCO,0086,DR. JOHN LONG MIDDLE SCHOOL,O,Suspension Out-of-School,34,16,17,4,0,1,0,22,50,72
51,PASCO,0086,DR. JOHN LONG MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
51,PASCO,0089,PAUL R. SMITH MIDDLE SCHOOL,I,Suspension In-School,148,50,59,1,0,0,21,93,186,279
51,PASCO,0089,PAUL R. SMITH MIDDLE SCHOOL,O,Suspension Out-of-School,88,35,43,1,0,0,13,55,125,180
51,PASCO,0090,WIREGRASS RANCH HIGH SCHOOL,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
51,PASCO,0090,WIREGRASS RANCH HIGH SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0090,WIREGRASS RANCH HIGH SCHOOL,O,Suspension Out-of-School,74,23,43,2,0,0,8,41,109,150
51,PASCO,0090,WIREGRASS RANCH HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0091,WEST ZEPHYRHILLS ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0091,WEST ZEPHYRHILLS ELEMENTARY SCHOOL,O,Suspension Out-of-School,13,6,2,0,0,0,0,6,15,21
51,PASCO,0091,WEST ZEPHYRHILLS ELEMENTARY SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
51,PASCO,0092,NEW RIVER ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0092,NEW RIVER ELEMENTARY SCHOOL,O,Suspension Out-of-School,10,4,0,0,0,0,1,3,12,15
51,PASCO,0093,GULF TRACE ELEMENTARY SCHOOL,I,Suspension In-School,12,2,3,0,0,0,3,5,15,20
51,PASCO,0093,GULF TRACE ELEMENTARY SCHOOL,O,Suspension Out-of-School,15,5,9,0,0,0,3,5,27,32
51,PASCO,0100,CHARLES S. RUSHE MIDDLE SCHOOL,I,Suspension In-School,41,6,24,0,0,0,2,14,59,73
51,PASCO,0100,CHARLES S. RUSHE MIDDLE SCHOOL,O,Suspension Out-of-School,59,10,24,1,0,1,7,19,83,102
51,PASCO,0100,CHARLES S. RUSHE MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0101,SUNLAKE HIGH SCHOOL,I,Suspension In-School,99,27,58,0,0,1,11,62,134,196
51,PASCO,0101,SUNLAKE HIGH SCHOOL,O,Suspension Out-of-School,43,11,28,0,0,0,7,25,64,89
51,PASCO,0101,SUNLAKE HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0102,RAYMOND B. STEWART MIDDLE SCHOOL,I,Suspension In-School,113,20,46,2,0,1,14,64,132,196
51,PASCO,0102,RAYMOND B. STEWART MIDDLE SCHOOL,O,Suspension Out-of-School,80,20,29,1,0,0,10,47,93,140
51,PASCO,0102,RAYMOND B. STEWART MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0103,CREWS LAKE MIDDLE SCHOOL.,I,Suspension In-School,76,12,14,1,0,1,0,27,77,104
51,PASCO,0103,CREWS LAKE MIDDLE SCHOOL.,O,Suspension Out-of-School,76,13,11,0,0,0,0,25,75,100
51,PASCO,0103,CREWS LAKE MIDDLE SCHOOL.,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0110,VETERANS ELEMENTARY SCHOOL,I,Suspension In-School,5,3,4,0,0,0,0,5,7,12
51,PASCO,0110,VETERANS ELEMENTARY SCHOOL,O,Suspension Out-of-School,7,4,6,0,0,0,0,5,12,17
51,PASCO,0112,WATERGRASS ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0112,WATERGRASS ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0113,ANCLOTE HIGH SCHOOL,I,Suspension In-School,119,26,34,1,0,2,11,81,112,193
51,PASCO,0113,ANCLOTE HIGH SCHOOL,O,Suspension Out-of-School,88,23,32,0,0,1,3,63,84,147
51,PASCO,0113,ANCLOTE HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0114,FIVAY HIGH SCHOOL,I,Suspension In-School,179,16,54,0,0,2,14,96,169,265
51,PASCO,0114,FIVAY HIGH SCHOOL,O,Suspension Out-of-School,64,6,20,0,0,0,6,35,61,96
51,PASCO,0114,FIVAY HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0117,ODESSA ELEMENTARY SCHOOL,I,Suspension In-School,5,3,1,0,0,0,1,0,10,10
51,PASCO,0117,ODESSA ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0119,SANDERS MEMORIAL ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0119,SANDERS MEMORIAL ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0120,QUAIL HOLLOW ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0120,QUAIL HOLLOW ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0121,SHADY HILLS ELEMENTARY SCHOOL,I,Suspension In-School,9,1,2,0,0,0,0,4,8,12
51,PASCO,0121,SHADY HILLS ELEMENTARY SCHOOL,O,Suspension Out-of-School,7,0,2,0,0,0,1,0,10,10
51,PASCO,0121,SHADY HILLS ELEMENTARY SCHOOL,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
51,PASCO,0122,WIREGRASS ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0131,ZEPHYRHILLS HIGH SCHOOL,I,Suspension In-School,151,25,34,0,0,0,4,73,141,214
51,PASCO,0131,ZEPHYRHILLS HIGH SCHOOL,O,Suspension Out-of-School,97,20,21,0,0,1,4,51,92,143
51,PASCO,0131,ZEPHYRHILLS HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
51,PASCO,0131,ZEPHYRHILLS HIGH SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0132,WOODLAND ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0132,WOODLAND ELEMENTARY SCHOOL,O,Suspension Out-of-School,35,8,8,0,0,0,2,7,46,53
51,PASCO,0201,CONNERTON ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0201,CONNERTON ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0211,MITTYE P. LOCKE ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0211,MITTYE P. LOCKE ELEMENTARY SCHOOL,O,Suspension Out-of-School,8,0,2,0,0,0,0,2,8,10
51,PASCO,0242,SCHWETTMAN EDUCATION CENTER,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
51,PASCO,0242,SCHWETTMAN EDUCATION CENTER,O,Suspension Out-of-School,85,19,20,1,0,1,6,37,95,132
51,PASCO,0242,SCHWETTMAN EDUCATION CENTER,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0251,SAN ANTONIO ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
51,PASCO,0251,SAN ANTONIO ELEMENTARY SCHOOL,O,Suspension Out-of-School,8,2,6,0,0,0,0,1,15,16
51,PASCO,0261,GULF MIDDLE SCHOOL,I,Suspension In-School,71,23,36,1,0,0,11,42,100,142
51,PASCO,0261,GULF MIDDLE SCHOOL,O,Suspension Out-of-School,53,18,24,2,0,0,11,28,80,108
51,PASCO,0261,GULF MIDDLE SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0271,RICHEY ELEMENTARY SCHOOL,I,Suspension In-School,14,4,7,0,0,0,1,4,22,26
51,PASCO,0271,RICHEY ELEMENTARY SCHOOL,O,Suspension Out-of-School,21,9,2,0,0,0,1,1,32,33
51,PASCO,0271,RICHEY ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0301,HUDSON ELEMENTARY SCHOOL,I,Suspension In-School,29,1,3,0,0,0,2,11,24,35
51,PASCO,0301,HUDSON ELEMENTARY SCHOOL,O,Suspension Out-of-School,49,4,7,0,0,0,2,14,48,62
51,PASCO,0301,HUDSON ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0311,COTEE RIVER ELEMENTARY SCHOOL,I,Suspension In-School,14,4,4,0,0,0,3,3,22,25
51,PASCO,0311,COTEE RIVER ELEMENTARY SCHOOL,O,Suspension Out-of-School,14,3,4,0,0,0,2,2,21,23
51,PASCO,0321,LACOOCHEE ELEMENTARY SCHOOL,O,Suspension Out-of-School,8,2,2,0,0,0,0,2,10,12
51,PASCO,0321,LACOOCHEE ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
51,PASCO,0331,GULF HIGH SCHOOL,I,Suspension In-School,94,20,31,3,0,1,18,65,102,167
51,PASCO,0331,GULF HIGH SCHOOL,O,Suspension Out-of-School,70,21,22,3,0,1,10,33,94,127
51,PASCO,0341,SCHRADER ELEMENTARY SCHOOL,I,Suspension In-School,11,0,3,0,0,0,0,7,7,14
51,PASCO,0341,SCHRADER ELEMENTARY SCHOOL,O,Suspension Out-of-School,10,1,4,0,0,0,0,3,12,15
51,PASCO,0341,SCHRADER ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
